1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.338995	0.000000	925.940489	0.003349	414.9
1	-0.303880	0.000000	925.940489	0.002935	3.0
2	-0.331422	0.999536	883.870923	0.003920	3.1
3	-0.352515	1.768574	854.017039	0.003947	2.5
4	-0.330432	0.885135	888.491219	0.003769	2.5
5	-0.321440	1.885134	849.667296	0.003279	2.2
6	-0.352581	1.001695	883.784198	0.003348	2.3
7	-0.329173	2.001655	845.363112	0.003286	2.4
8	-0.317635	1.118278	879.125876	0.003166	2.3
9	-0.335210	2.109681	841.411454	0.003568	2.3
10	-0.337636	3.109681	806.512135	0.003540	2.4
11	-0.318621	2.226575	837.176812	0.003356	2.2
12	-0.321794	1.343136	870.278480	0.003428	2.2
13	-0.337803	0.459696	906.105567	0.003459	2.2
14	-0.343830	0.000000	925.940489	0.002806	2.3
15	-0.341869	0.000000	925.940489	0.002877	2.2
16	-0.316145	0.000000	925.940489	0.003486	2.3
17	-0.349453	0.992120	884.168987	0.003006	2.4
18	-0.335593	1.992120	845.713690	0.005003	2.4
19	-0.339146	2.992066	810.465849	0.003746	2.3
20	-0.318097	3.992066	778.036924	0.004055	3.2
21	-0.355792	3.160685	804.809546	0.002869	3.5
22	-0.341293	4.160685	772.822757	0.003391	3.0
23	-0.354084	5.057599	746.221868	0.005017	2.2
24	-0.341431	5.145353	743.717271	0.003342	2.2
25	-0.337678	4.261913	769.725958	0.002772	2.4
26	-0.334480	5.164872	743.162460	0.003956	2.1
27	-0.319660	5.167897	743.076524	0.002608	2.2
28	-0.335102	6.167895	715.725317	0.003620	2.2
29	-0.353486	5.284459	739.781269	0.002875	2.4
30	-0.337782	6.048266	718.890825	0.003576	2.2
31	-0.332972	5.164827	743.163738	0.003499	2.1
32	-0.331070	4.281387	769.133049	0.003316	2.3
33	-0.361484	3.397947	796.983037	0.004392	2.3
34	-0.341361	4.397947	765.603216	0.003502	2.2
35	-0.354491	3.514989	793.178029	0.003355	2.2
36	-0.338849	4.196274	771.731173	0.003390	2.4
37	-0.357673	3.312848	799.772624	0.003140	2.7
38	-0.318331	4.312840	768.177343	0.002772	2.3
39	-0.349333	3.429495	795.953828	0.002996	2.2
40	-0.335994	4.429489	764.653600	0.002857	2.5
41	-0.332716	5.429369	735.725118	0.003381	2.8
42	-0.309656	4.546331	761.156279	0.002798	2.2
43	-0.348782	4.109816	774.388386	0.003329	2.2
44	-0.326697	3.226377	802.627247	0.003072	2.1
45	-0.336334	4.226349	770.811109	0.002740	3.2
46	-0.355047	3.342910	798.784956	0.003199	2.1
47	-0.361066	3.464773	794.806083	0.003096	2.3
48	-0.333756	3.850401	782.472281	0.003516	2.1
49	-0.326690	3.028961	809.221423	0.004201	2.9
50	-0.355100	2.145522	840.108529	0.003850	2.1
51	-0.345802	3.145522	805.314975	0.003322	2.2
52	-0.323586	2.416922	830.371723	0.003156	2.2
53	-0.359692	1.558449	861.971958	0.005200	2.9
54	-0.334495	0.675009	897.104585	0.003461	2.1
55	-0.369506	1.675009	857.541003	0.004537	2.4
56	-0.336043	2.675001	821.319919	0.003290	2.1
57	-0.317575	3.268430	801.236417	0.004031	2.4
58	-0.331629	4.268430	769.527426	0.003186	2.1
59	-0.348398	5.268398	740.233582	0.003325	2.2
60	-0.348068	4.840214	752.499584	0.003434	2.2
61	-0.354871	5.839230	724.489881	0.003685	2.5
62	-0.331450	4.955921	749.145057	0.003015	2.1
63	-0.357049	5.955896	721.354268	0.003423	2.2
64	-0.349938	6.955896	695.550971	0.003610	2.2
65	-0.369655	6.072456	718.248476	0.003945	2.6
66	-0.340324	6.169886	715.672864	0.002727	2.3
67	-0.340651	5.286725	739.717496	0.003673	2.0
68	-0.334879	6.286725	712.608435	0.003799	2.0
69	-0.351138	5.502766	733.687573	0.003010	2.1
70	-0.363309	4.619327	758.987558	0.003539	2.4
71	-0.361282	3.892985	781.133723	0.003726	2.1
72	-0.356145	3.009546	809.875806	0.003273	2.1
73	-0.356899	2.126106	840.813842	0.004288	3.3
74	-0.345589	1.242667	874.209485	0.003416	2.9
75	-0.343133	2.242667	836.597214	0.003700	2.1
76	-0.384874	1.359348	869.647460	0.003711	2.4
77	-0.342132	2.359348	832.418362	0.003992	2.2
78	-0.344967	2.106615	841.523092	0.004046	2.7
79	-0.340249	1.223180	874.976057	0.003914	2.1
80	-0.359831	0.339803	911.196351	0.003292	2.2
81	-0.343667	1.339803	870.408329	0.003487	2.2
82	-0.330670	2.339803	833.115459	0.003927	2.9
83	-0.360985	3.339802	798.886938	0.003462	2.3
84	-0.357410	2.466741	828.608882	0.003556	2.4
85	-0.332251	3.466741	794.742137	0.002888	2.5
86	-0.389213	4.466741	763.535082	0.004239	2.7
87	-0.347838	5.466741	734.686231	0.005363	2.5
88	-0.391252	6.466741	707.938018	0.004165	2.4
89	-0.362455	7.466741	683.069066	0.004030	3.0
90	-0.349531	8.466741	659.888048	0.003610	2.2
91	-0.343381	7.583302	680.283564	0.003078	2.3
92	-0.343423	8.576882	657.430709	0.003802	2.2
93	-0.379742	9.576882	635.929802	0.004147	2.6
94	-0.341060	10.576881	615.790712	0.004274	2.4
95	-0.348096	11.576881	596.888021	0.003451	2.4
96	-0.369163	10.693476	613.525322	0.003115	2.1
97	-0.353607	9.810037	631.117397	0.003442	2.2
98	-0.348121	10.810037	611.277203	0.003150	2.4
99	-0.363799	9.926672	628.737228	0.003408	2.2
100	-0.344904	10.926672	609.044063	0.003352	2.3
101	-0.346064	11.926672	590.547089	0.004424	2.8
102	-0.362075	11.043234	606.828580	0.003653	2.3
103	-0.366950	12.043234	588.463895	0.004168	2.4
104	-0.365678	13.043234	571.178114	0.004603	2.5
105	-0.361215	12.164693	586.308767	0.004020	2.6
106	-0.341257	11.281254	602.354251	0.003163	2.1
107	-0.349552	12.281253	584.255352	0.003187	2.5
108	-0.354662	13.281253	567.212355	0.004851	2.3
109	-0.354610	12.397816	582.216225	0.004123	2.9
110	-0.359504	13.397762	565.291151	0.003722	2.3
111	-0.361012	14.397762	549.321465	0.003455	2.3
112	-0.344348	15.397761	534.229290	0.002928	2.3
113	-0.358991	14.514337	547.518325	0.003824	2.8
114	-0.358214	15.514256	532.524886	0.003125	2.3
115	-0.381995	16.514256	518.329619	0.004038	2.4
116	-0.340981	17.514251	504.871568	0.003496	3.2
117	-0.373111	18.507702	492.176196	0.002990	2.4
118	-0.362447	17.635757	503.283791	0.003745	2.2
119	-0.365003	16.769214	514.830684	0.003987	2.2
120	-0.348613	17.769214	501.551315	0.004896	2.7
121	-0.351713	18.769214	488.939768	0.003210	2.4
122	-0.370843	19.768882	476.950787	0.003148	2.3
123	-0.352527	20.768882	465.531981	0.003472	2.2
124	-0.375156	21.768799	454.648026	0.002461	2.5
125	-0.388048	22.768799	444.260536	0.004091	2.2
126	-0.348935	21.885360	453.412309	0.003426	2.2
127	-0.365116	21.001946	462.948793	0.003707	2.3
128	-0.353937	22.001941	452.183081	0.004139	2.9
129	-0.370000	22.265466	449.428890	0.004290	2.2
130	-0.369727	21.382026	458.797089	0.003912	2.2
131	-0.368592	22.382026	448.221347	0.003360	3.0
132	-0.373723	23.382026	438.122184	0.004726	3.1
133	-0.359930	24.382026	428.468093	0.003527	2.1
134	-0.358047	23.498876	436.971716	0.002805	2.2
135	-0.359351	22.616262	445.814228	0.003504	2.3
136	-0.346710	23.555509	436.416298	0.003700	2.3
137	-0.381135	22.938402	442.545690	0.003847	2.2
138	-0.357729	22.055281	451.622889	0.002890	2.3
139	-0.363133	23.049838	441.426148	0.003226	2.3
140	-0.370882	24.049562	431.630175	0.003818	2.6
141	-0.361442	25.027804	422.456616	0.004199	2.3
142	-0.343056	26.027804	413.473491	0.003125	2.2
143	-0.357576	27.027694	404.865375	0.003500	2.9
144	-0.341955	28.001344	396.820757	0.003956	2.2
145	-0.370464	27.187873	403.519583	0.004147	2.4
146	-0.364669	28.187873	395.315943	0.004302	2.2
147	-0.355120	27.446511	401.365342	0.003462	2.5
148	-0.354197	26.563248	408.818805	0.003958	2.3
149	-0.377274	26.804466	406.755934	0.004390	2.2
150	-0.351291	27.804465	398.421540	0.003635	2.3
151	-0.392076	26.921077	405.766141	0.003356	2.8
152	-0.386632	27.920591	397.475782	0.003414	4.0
153	-0.358337	28.920591	389.513621	0.004382	2.9
154	-0.369861	29.920591	381.864188	0.004454	3.2
155	-0.364768	30.381904	378.435766	0.002950	2.6
