1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.460692	0.000000	20.425662	0.017080	27.5
1	-0.457833	0.000000	20.425662	0.010685	2.2
2	-0.455893	0.000000	20.425662	0.011596	1.9
3	-0.449546	0.000000	20.425662	0.007042	2.1
4	-0.455279	0.000000	20.425662	0.010393	1.8
5	-0.461397	0.000000	20.425662	0.014304	2.1
6	-0.481258	0.793886	19.681617	0.013227	1.9
7	-0.443405	0.290346	20.147109	0.011524	1.8
8	-0.468480	0.000000	20.425662	0.011564	1.9
9	-0.455477	1.000000	19.497223	0.010293	2.3
10	-0.453527	1.747891	18.856205	0.013956	1.9
11	-0.476515	1.227348	19.297799	0.009815	1.9
12	-0.461229	2.218194	18.474258	0.010885	1.8
13	-0.444084	3.217187	17.712169	0.015539	1.9
14	-0.479977	4.217187	17.009784	0.007094	2.5
15	-0.441914	3.709608	17.359195	0.012857	2.0
16	-0.479126	4.590406	16.761708	0.012293	1.8
17	-0.466153	5.586255	16.133860	0.010081	1.8
18	-0.454517	5.065718	16.456056	0.009166	2.1
19	-0.466882	4.545180	16.791383	0.009978	1.8
20	-0.458351	4.024654	17.140653	0.016625	1.6
21	-0.457644	3.504111	17.504773	0.009882	1.8
22	-0.442625	4.504110	16.818423	0.014260	2.0
23	-0.442482	3.994740	17.161167	0.012156	1.8
24	-0.437111	3.569879	17.457917	0.007760	1.8
25	-0.459328	3.049339	17.835788	0.016688	1.8
26	-0.469874	4.046432	17.125749	0.012720	2.4
27	-0.452272	5.046432	16.468240	0.007741	2.1
28	-0.479637	5.685224	16.074023	0.016616	2.0
29	-0.436470	5.165342	16.393400	0.014865	1.7
30	-0.441979	6.165342	15.789932	0.007635	1.8
31	-0.483607	5.644832	16.098390	0.010959	1.8
32	-0.464975	6.644569	15.516209	0.011116	2.1
33	-0.458659	7.492232	15.054591	0.015156	1.8
34	-0.490816	6.991501	15.323898	0.017866	1.8
35	-0.471920	7.991501	14.795333	0.009808	1.6
36	-0.471760	8.991488	14.302021	0.013761	2.1
37	-0.457403	9.991459	13.840552	0.014753	1.9
38	-0.459028	10.915073	13.440010	0.008531	1.9
39	-0.454738	11.901790	13.036947	0.008492	2.0
40	-0.458700	11.486908	13.203439	0.007348	1.9
41	-0.506641	12.478291	12.812449	0.011409	2.0
42	-0.486203	12.153832	12.937838	0.009350	1.8
43	-0.452620	12.724523	12.718902	0.011406	1.9
44	-0.456839	13.724500	12.352630	0.009669	1.8
45	-0.424192	14.724500	12.006856	0.008325	2.2
46	-0.462193	14.294363	12.153185	0.007091	1.8
47	-0.453551	13.774545	12.334853	0.008778	1.9
48	-0.443420	13.256736	12.521301	0.006732	1.8
49	-0.439854	12.737607	12.713969	0.009156	1.8
50	-0.504824	13.058340	12.594240	0.012731	1.9
51	-0.468439	12.538249	12.789544	0.012657	1.7
52	-0.467797	13.538249	12.419243	0.011622	1.8
53	-0.473088	14.538249	12.069782	0.008996	1.6
54	-0.465607	14.017706	12.249201	0.005737	1.8
55	-0.457630	15.006741	11.912739	0.011909	1.9
56	-0.445919	14.494984	12.084494	0.012158	1.6
57	-0.473550	13.974441	12.264354	0.013391	1.6
58	-0.476362	14.901285	11.947731	0.017280	1.7
59	-0.493699	15.901284	11.623956	0.008423	2.0
60	-0.458999	16.895839	11.318892	0.010199	1.6
61	-0.431261	16.380722	11.474870	0.007706	1.6
62	-0.478237	16.027517	11.584328	0.009555	1.5
63	-0.468048	15.507003	11.749497	0.013181	1.6
64	-0.482815	16.506560	11.436370	0.019562	1.8
65	-0.451926	17.506560	11.139372	0.011203	2.1
66	-0.479780	16.986017	11.292021	0.012370	1.7
67	-0.484119	17.986004	11.002382	0.015654	1.6
68	-0.461144	18.513204	10.855584	0.016146	1.7
69	-0.472858	19.513204	10.587632	0.009187	1.8
70	-0.469543	20.513199	10.332591	0.010366	1.7
71	-0.469817	20.398529	10.361211	0.005848	1.7
72	-0.448665	21.395249	10.117617	0.010189	1.6
73	-0.474806	22.223379	9.923771	0.012769	1.7
74	-0.485790	23.223377	9.699370	0.009495	1.8
75	-0.462176	24.223377	9.484893	0.012224	1.6
