1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.350039	0.000000	253.792847	0.019260	7260.9
1	-0.297980	0.000000	253.792847	0.013743	4.3
2	-0.297565	0.000000	253.792847	0.019673	3.4
3	-0.304073	0.999989	242.256926	0.016893	3.4
4	-0.297712	0.105592	252.523117	0.022176	3.8
5	-0.310678	0.000000	253.792847	0.017258	3.4
6	-0.314680	0.000000	253.792847	0.022869	3.2
7	-0.327981	0.980481	242.471940	0.016019	3.4
8	-0.299942	1.980481	231.920727	0.018106	3.6
9	-0.281092	2.696384	224.914051	0.013924	3.6
10	-0.303921	1.714062	234.640986	0.021022	3.3
11	-0.318063	2.714062	224.746393	0.013983	4.1
12	-0.332528	3.678851	215.960205	0.015279	3.3
13	-0.292684	2.771495	224.203388	0.017831	3.6
14	-0.296441	3.771493	215.152545	0.014457	4.3
15	-0.309231	2.983578	222.220795	0.012853	3.5
16	-0.277905	2.053261	231.188539	0.015267	3.4
17	-0.309432	2.211554	229.611933	0.017700	5.6
18	-0.320614	3.209937	220.143065	0.018291	3.6
19	-0.343043	4.187940	211.595300	0.018147	3.4
20	-0.308356	5.187632	203.517818	0.011980	4.5
21	-0.309327	6.099672	196.668423	0.014322	3.9
22	-0.296059	5.117352	204.065470	0.012911	3.6
23	-0.295097	5.983559	197.514707	0.016947	5.0
24	-0.324865	5.002034	204.970492	0.018372	3.2
25	-0.282466	6.002032	197.379579	0.018495	3.3
26	-0.326179	5.020616	204.824118	0.017246	5.6
27	-0.323038	4.791802	206.641237	0.015649	3.2
28	-0.317244	5.788296	198.954413	0.009999	3.5
29	-0.318106	4.959438	205.306825	0.011964	5.3
30	-0.337927	5.441243	201.565780	0.015254	3.2
31	-0.276298	5.842898	198.549715	0.015458	3.6
32	-0.299034	4.860579	206.091668	0.013943	4.2
33	-0.319740	5.860579	198.419023	0.017445	3.3
34	-0.333541	4.878256	205.950888	0.016260	3.3
35	-0.314006	5.878256	198.288528	0.015356	4.2
36	-0.296444	6.878255	191.175873	0.015151	3.2
37	-0.310620	5.895951	198.158072	0.015859	3.2
38	-0.312260	4.913628	205.669764	0.014285	4.7
39	-0.331550	3.935166	213.740300	0.017208	3.5
40	-0.311544	4.935166	205.498968	0.017326	3.5
41	-0.328448	5.534335	200.858619	0.018264	3.7
42	-0.327730	6.532147	193.579156	0.019317	3.9
43	-0.308391	6.631518	192.882988	0.018888	3.5
44	-0.350520	5.776412	199.042718	0.015969	6.0
45	-0.316722	4.806415	206.524222	0.015305	3.7
46	-0.290804	3.839523	214.563290	0.013096	3.3
47	-0.303087	4.776871	206.760932	0.011691	5.3
48	-0.297734	3.794550	214.952469	0.014547	3.6
49	-0.304411	2.816976	223.775252	0.018505	4.1
50	-0.326328	1.834655	233.401807	0.012903	4.2
51	-0.313569	0.854071	243.874463	0.012290	3.3
52	-0.303775	1.851409	233.230682	0.016393	4.1
53	-0.298059	1.358127	238.376401	0.016833	5.6
54	-0.285840	2.357881	228.173510	0.017663	3.4
55	-0.332463	3.357461	218.809740	0.015203	3.4
56	-0.317170	4.340387	210.322350	0.018617	5.1
57	-0.311886	3.358065	218.804322	0.011198	3.6
58	-0.310288	4.347990	210.259271	0.013699	3.1
59	-0.310769	5.169524	203.658642	0.015117	4.7
60	-0.305211	5.998080	197.408475	0.016866	3.4
61	-0.288261	6.997241	190.363390	0.018898	3.3
62	-0.294463	6.026481	197.201027	0.012564	4.4
63	-0.331193	7.026480	190.164792	0.012826	3.3
64	-0.333742	6.048981	197.036987	0.018024	3.3
65	-0.315562	5.200271	203.419642	0.012586	3.3
66	-0.311930	6.194833	195.980236	0.014534	3.3
67	-0.317424	5.218096	203.281347	0.016197	3.4
68	-0.305539	6.216710	195.822704	0.017358	3.7
69	-0.309386	7.197173	189.013619	0.014690	4.0
70	-0.294639	6.214851	195.836083	0.012153	3.7
71	-0.327578	6.874747	191.199933	0.014675	3.6
72	-0.311462	7.620021	186.221033	0.016003	3.5
73	-0.322826	6.935983	190.780825	0.016807	3.6
74	-0.320403	6.011040	197.313756	0.017296	3.5
75	-0.330625	7.011040	190.269615	0.012695	3.4
76	-0.316923	6.028763	197.184377	0.018197	3.7
77	-0.295240	5.046440	204.621044	0.011525	3.3
78	-0.322612	4.064131	212.640516	0.016077	3.2
79	-0.290534	3.424972	218.204947	0.015814	3.8
80	-0.325610	4.363426	210.131308	0.011201	3.5
81	-0.303265	3.381110	218.597507	0.017936	3.2
82	-0.316033	2.398884	227.773677	0.020077	3.9
83	-0.314515	1.416621	237.754377	0.017839	3.3
84	-0.301565	2.415178	227.615176	0.017771	3.5
85	-0.320078	1.434277	237.567259	0.016311	4.2
86	-0.294711	0.451957	248.445855	0.014258	3.4
87	-0.312319	1.451957	237.380189	0.014006	3.5
88	-0.315500	0.510691	247.767485	0.018158	4.6
89	-0.308209	0.000000	253.792847	0.012427	3.4
90	-0.294445	0.000000	253.792847	0.017499	3.1
91	-0.297130	0.999962	242.257231	0.017347	3.7
92	-0.335026	0.042805	253.276587	0.016798	3.5
93	-0.295795	0.000000	253.792847	0.015309	3.1
94	-0.293186	0.000000	253.792847	0.014816	3.3
95	-0.289300	0.931231	243.016444	0.011724	3.0
96	-0.316559	0.736952	245.188465	0.017458	2.8
97	-0.310573	0.000000	253.792847	0.013627	2.9
98	-0.315442	0.999999	242.256820	0.013376	3.9
99	-0.313194	0.685080	245.774970	0.016676	2.9
100	-0.304603	0.742780	245.122735	0.016322	2.8
101	-0.324055	1.742730	234.345206	0.015297	3.7
102	-0.330665	1.328981	238.687553	0.015844	3.0
103	-0.313520	0.346658	249.671391	0.015258	3.1
104	-0.306478	1.151863	240.596004	0.016010	3.1
105	-0.273288	2.151849	230.204067	0.012148	3.0
106	-0.293707	3.093153	221.210142	0.017243	2.9
107	-0.338455	2.111170	230.609255	0.019560	2.9
108	-0.317992	1.128848	240.846234	0.021411	4.8
109	-0.317129	0.146560	252.033896	0.011922	2.9
110	-0.296018	0.471170	248.223538	0.013481	3.6
111	-0.300105	0.000000	253.792847	0.011756	5.5
112	-0.323633	0.000000	253.792847	0.017111	3.3
113	-0.310807	0.000000	253.792847	0.012406	2.8
114	-0.320757	0.999999	242.256815	0.017323	3.7
115	-0.309266	0.023521	253.508908	0.016755	3.2
116	-0.319751	0.000000	253.792847	0.012978	2.7
117	-0.313438	0.932965	242.997229	0.012998	3.1
