1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
177	-0.318320	9.367640	4.913161	0.019904	2.0
178	-0.348002	10.361804	4.757414	0.008423	2.0
179	-0.307594	9.696736	4.860487	0.008849	2.3
180	-0.305394	8.978171	4.976991	0.019748	2.1
181	-0.336376	9.082656	4.959705	0.010324	2.1
182	-0.345469	10.054673	4.804465	0.010961	2.0
183	-0.318087	11.051226	4.655082	0.020803	2.7
184	-0.296870	11.532782	4.586177	0.019277	2.0
185	-0.305934	12.532782	4.449410	0.018968	2.0
186	-0.336530	11.633426	4.572033	0.029705	2.2
187	-0.328903	10.733634	4.701671	0.018056	2.5
188	-0.325827	11.726449	4.559037	0.021902	1.9
189	-0.305285	12.726449	4.423860	0.016930	1.9
190	-0.316072	13.702051	4.299489	0.014806	2.1
191	-0.313479	12.802261	4.413938	0.014270	2.0
192	-0.324714	11.928277	4.531093	0.013439	2.6
193	-0.356094	11.048654	4.655456	0.015120	2.8
194	-0.319455	10.149370	4.789859	0.024754	2.0
195	-0.319828	9.251321	4.932052	0.009810	2.0
196	-0.336399	8.413837	5.072480	0.015356	2.1
197	-0.323067	7.631006	5.211172	0.012454	2.3
198	-0.313887	8.630998	5.035304	0.020994	2.1
199	-0.314842	9.630998	4.870918	0.018229	2.7
200	-0.321496	9.896905	4.828998	0.021722	2.4
201	-0.329251	10.896905	4.677604	0.009651	2.1
202	-0.335669	9.998331	4.813198	0.017785	2.0
203	-0.334898	9.107605	4.955595	0.014163	2.7
204	-0.334540	10.062754	4.803215	0.015152	2.3
205	-0.318698	9.682169	4.862795	0.015622	1.8
206	-0.322643	10.286638	4.768844	0.016482	2.3
207	-0.340356	9.386846	4.910055	0.020030	3.0
208	-0.310017	10.386845	4.753619	0.011465	2.1
209	-0.302928	10.312494	4.764906	0.017747	2.1
210	-0.325935	11.183679	4.635924	0.015717	2.7
211	-0.323092	11.933434	4.530384	0.015237	2.3
212	-0.314384	12.931032	4.397187	0.021093	2.1
213	-0.336081	13.927337	4.271757	0.017607	2.2
214	-0.310921	13.027545	4.384715	0.013571	2.7
215	-0.318293	14.027545	4.259536	0.017566	2.1
216	-0.345376	13.137664	4.370571	0.017432	2.4
217	-0.313731	12.331994	4.476213	0.013639	2.3
218	-0.330597	11.435254	4.599967	0.015478	2.6
219	-0.314897	12.152726	4.500417	0.019513	2.2
220	-0.330805	13.152725	4.368644	0.023686	2.5
221	-0.332234	12.540586	4.448375	0.020121	3.1
222	-0.322865	13.511657	4.323209	0.014764	2.2
223	-0.327628	14.511082	4.201536	0.017807	2.0
224	-0.334813	15.461811	4.091982	0.014550	2.2
225	-0.334170	14.567245	4.194902	0.021600	2.4
226	-0.340002	13.685980	4.301481	0.015276	2.1
227	-0.330515	14.685243	4.181031	0.023676	2.2
228	-0.313276	15.685228	4.067062	0.017596	1.7
229	-0.307396	14.795586	4.168142	0.024177	2.7
230	-0.335474	14.086366	4.252395	0.016053	2.1
231	-0.331236	13.186574	4.364318	0.015567	2.0
232	-0.302310	14.185077	4.240465	0.012709	2.2
233	-0.317188	13.548116	4.318646	0.014459	2.4
234	-0.333991	13.679445	4.302292	0.013017	2.3
235	-0.334012	12.797538	4.414555	0.009987	2.3
236	-0.326378	11.905840	4.534183	0.019240	2.1
237	-0.354471	12.903401	4.400771	0.012486	2.2
238	-0.329471	12.143050	4.501731	0.015834	2.1
239	-0.336900	12.225336	4.490582	0.019900	2.3
240	-0.324754	11.325626	4.615567	0.021094	2.7
241	-0.331853	10.425834	4.747721	0.020670	2.1
242	-0.332630	9.526048	4.887665	0.014518	2.0
243	-0.322416	10.522444	4.733170	0.022165	2.2
244	-0.312235	9.635178	4.870254	0.010501	2.7
245	-0.327446	8.735466	5.017614	0.014530	2.0
246	-0.351611	9.512560	4.889825	0.016210	2.2
247	-0.338141	10.503258	4.736053	0.018084	1.9
248	-0.310933	11.503258	4.590343	0.011952	2.3
249	-0.334413	10.606200	4.720627	0.019789	2.0
