1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.648184	0.000000	533.674691	0.005478	177.7
1	-0.662425	0.000000	533.674691	0.002553	2.1
2	-0.634835	0.000000	533.674691	0.004085	2.2
3	-0.621244	0.157527	529.701240	0.002986	1.9
4	-0.625531	0.000000	533.674691	0.002989	2.2
5	-0.664243	0.000000	533.674691	0.004025	1.9
6	-0.632055	0.000000	533.674691	0.004852	2.4
7	-0.668096	0.000000	533.674691	0.005622	1.8
8	-0.641485	1.000000	509.416750	0.004547	1.9
9	-0.682084	2.000000	487.268196	0.003243	1.9
10	-0.669568	1.616323	495.534505	0.004378	2.1
11	-0.641839	1.071521	507.766016	0.003061	2.0
12	-0.681369	0.543576	520.209293	0.004212	2.0
13	-0.647260	1.511759	497.836202	0.003049	1.9
14	-0.655085	2.511755	476.662355	0.001903	1.9
15	-0.662904	1.966954	487.969299	0.004593	2.5
16	-0.695193	1.463282	498.910553	0.005738	2.0
17	-0.671605	2.463282	477.647094	0.003660	1.9
18	-0.688942	3.463282	458.122032	0.003829	1.8
19	-0.668382	2.955011	467.842349	0.002895	2.4
20	-0.700669	2.410209	478.729963	0.004185	2.0
21	-0.696127	1.865407	490.136404	0.005375	1.8
22	-0.649799	2.865407	469.598879	0.004990	1.9
23	-0.694150	3.865407	450.713249	0.004355	2.0
24	-0.693220	4.865407	433.287920	0.003309	3.0
25	-0.685535	5.865407	417.159822	0.003132	2.1
26	-0.693992	6.864603	402.200900	0.003403	1.9
27	-0.688642	7.864603	388.266848	0.002351	1.9
28	-0.702416	8.864307	375.269672	0.003968	2.6
29	-0.684560	8.319880	382.237876	0.003795	2.2
30	-0.709414	9.319879	369.631040	0.002479	2.5
31	-0.686162	10.302620	358.026529	0.002065	2.0
32	-0.718906	11.108889	349.036319	0.002496	2.1
33	-0.685753	12.003994	339.570072	0.002469	2.4
34	-0.700997	11.459212	345.269269	0.006248	2.0
35	-0.675984	12.459212	334.950159	0.006737	2.3
36	-0.711795	13.459212	325.229967	0.006555	2.5
37	-0.681868	14.459212	316.058022	0.005771	2.3
38	-0.691469	15.459212	307.389211	0.004779	2.4
39	-0.695919	16.459212	299.183240	0.004554	2.3
40	-0.718399	17.459212	291.404005	0.004162	2.8
41	-0.700348	16.916316	295.576409	0.004946	2.4
42	-0.708658	17.916316	287.981229	0.003738	2.3
43	-0.679345	18.916316	280.766605	0.003942	2.2
44	-0.686890	19.916316	273.904633	0.003253	2.5
45	-0.695859	20.916310	267.370110	0.004045	2.4
46	-0.677433	21.916310	261.140076	0.003359	2.4
47	-0.720073	22.916310	255.193764	0.003237	2.5
48	-0.729905	23.916310	249.512225	0.002440	2.5
49	-0.711502	24.792185	244.739760	0.002752	2.4
50	-0.728845	24.247385	247.686547	0.003248	2.3
51	-0.703571	25.247384	242.330863	0.003170	2.4
