1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.529635	0.000000	1.025319	0.053620	3953.2
1	-0.537923	0.000000	1.025319	0.080239	3.4
2	-0.471222	0.999728	0.978725	0.076545	1.6
3	-0.532561	0.113273	1.019818	0.077900	3.4
4	-0.519541	0.000000	1.025319	0.050095	2.0
5	-0.505384	0.000000	1.025319	0.051360	1.9
6	-0.504471	0.000000	1.025319	0.048712	3.4
7	-0.524392	0.000000	1.025319	0.039598	2.0
8	-0.561069	0.976867	0.979744	0.083860	1.8
9	-0.535455	0.017657	1.024457	0.084058	1.8
10	-0.511055	0.000000	1.025319	0.074655	2.2
11	-0.509558	0.000000	1.025319	0.046534	1.6
12	-0.477072	0.000000	1.025319	0.044096	1.4
13	-0.497264	0.637475	0.995111	0.052719	1.9
14	-0.530541	0.000000	1.025319	0.058760	2.1
15	-0.534173	0.000000	1.025319	0.051225	1.7
16	-0.517577	0.000000	1.025319	0.082216	1.4
17	-0.491205	0.000000	1.025319	0.054942	1.6
18	-0.533274	0.978629	0.979665	0.041731	1.5
19	-0.535404	0.192069	1.016026	0.066977	2.6
20	-0.470699	0.000000	1.025319	0.069170	1.8
21	-0.514551	0.000000	1.025319	0.066336	2.0
22	-0.529874	0.999998	0.978713	0.069125	1.7
23	-0.489755	1.967959	0.937467	0.040158	2.4
24	-0.487588	2.092419	0.932414	0.066411	2.1
25	-0.502472	3.090404	0.893787	0.047531	1.8
26	-0.523789	4.090320	0.858167	0.100906	2.1
27	-0.499974	5.090320	0.825275	0.047710	2.7
28	-0.531233	6.090320	0.794811	0.038695	1.6
29	-0.505067	6.283852	0.789174	0.063759	2.6
30	-0.552580	6.685735	0.777718	0.060168	1.8
31	-0.509514	5.799322	0.803442	0.053565	2.0
32	-0.518153	4.869810	0.832310	0.063589	1.7
33	-0.516137	5.755057	0.804771	0.065127	2.1
34	-0.538443	4.789542	0.834900	0.083032	1.8
35	-0.543178	3.824039	0.867373	0.047485	2.9
36	-0.512645	4.194138	0.854631	0.054775	2.4
37	-0.558589	4.974393	0.828958	0.106792	1.5
38	-0.516438	4.008886	0.860962	0.074492	2.0
39	-0.467396	3.043370	0.895536	0.050789	2.8
40	-0.488530	2.078303	0.932984	0.054639	1.5
41	-0.530837	1.378886	0.962143	0.066082	2.8
42	-0.505349	0.413370	1.005526	0.052612	1.9
43	-0.548767	0.000000	1.025319	0.053267	3.2
44	-0.505279	0.999946	0.978716	0.047673	1.5
45	-0.533799	0.051093	1.022830	0.071717	1.7
46	-0.553272	0.859295	0.985013	0.077593	1.9
47	-0.517451	0.000000	1.025319	0.071746	2.7
48	-0.500610	0.000000	1.025319	0.067054	2.6
49	-0.495783	0.000000	1.025319	0.067357	2.1
50	-0.512582	0.000000	1.025319	0.083823	2.2
51	-0.563859	0.000000	1.025319	0.072968	2.4
52	-0.562238	0.999855	0.978720	0.051142	1.9
53	-0.498210	1.980421	0.936958	0.040259	2.0
54	-0.519646	2.439846	0.918594	0.065779	1.9
55	-0.553592	1.475744	0.957997	0.070243	3.9
56	-0.510530	0.514472	1.000800	0.048010	1.5
57	-0.536141	1.509173	0.956574	0.086508	2.0
58	-0.483047	2.508938	0.915894	0.061870	1.6
59	-0.560961	3.508938	0.878524	0.074574	2.4
60	-0.521204	4.505543	0.844197	0.051774	1.6
61	-0.524360	3.578936	0.876022	0.050812	1.9
62	-0.505881	2.614842	0.911786	0.086696	2.7
63	-0.508997	1.655211	0.950408	0.045136	3.1
64	-0.515195	2.318349	0.923380	0.030341	1.7
65	-0.526990	2.074496	0.933138	0.052695	2.2
66	-0.554827	2.145417	0.930279	0.066139	1.8
67	-0.511148	3.145417	0.891751	0.051027	3.4
68	-0.482442	3.703653	0.871600	0.066473	1.5
69	-0.494812	2.893933	0.901136	0.076514	1.8
70	-0.518226	1.928836	0.939066	0.062548	1.9
71	-0.511673	0.963320	0.980348	0.046349	2.5
72	-0.506313	1.963172	0.937662	0.061619	1.5
73	-0.516073	2.961167	0.898608	0.074207	1.4
74	-0.499522	1.996429	0.936306	0.072488	1.8
75	-0.524148	1.030921	0.977340	0.071065	2.3
76	-0.503412	0.065435	1.022134	0.050917	2.6
77	-0.518667	1.037016	0.977069	0.075814	1.4
78	-0.473435	2.015298	0.935538	0.070713	2.7
79	-0.559843	1.050049	0.976492	0.060269	1.8
80	-0.534044	0.085085	1.021181	0.055205	2.1
81	-0.497601	0.802417	0.987583	0.061321	1.9
82	-0.539795	1.797535	0.944475	0.079247	1.9
83	-0.486730	2.658329	0.910110	0.075315	2.9
84	-0.519477	3.605169	0.875088	0.060863	1.4
85	-0.537677	2.639654	0.910829	0.097055	2.0
86	-0.512520	1.676922	0.949498	0.064184	1.7
87	-0.521910	2.670679	0.909636	0.080688	2.7
88	-0.584525	3.389985	0.882809	0.062968	2.3
89	-0.520867	4.389985	0.848039	0.084596	1.9
90	-0.511071	5.340515	0.817436	0.077495	2.3
91	-0.535204	6.340515	0.787538	0.094945	1.5
92	-0.526052	7.301425	0.760799	0.055467	2.7
93	-0.525246	8.183679	0.737799	0.053985	1.9
94	-0.528607	7.250403	0.762173	0.104084	1.8
95	-0.510522	6.284888	0.789144	0.054294	2.7
96	-0.518879	7.274796	0.761515	0.088330	1.7
97	-0.530076	6.309281	0.788439	0.082615	2.3
98	-0.540041	7.309281	0.760588	0.084256	1.8
99	-0.499977	8.309281	0.734637	0.044842	3.9
100	-0.518923	9.309274	0.710400	0.056364	2.4
101	-0.520364	10.202704	0.690059	0.078721	1.9
102	-0.515011	9.238878	0.712053	0.080890	3.0
103	-0.493619	8.402988	0.732296	0.062030	2.2
104	-0.543553	7.437474	0.757159	0.075943	1.7
105	-0.546871	6.656288	0.778546	0.083290	2.1
106	-0.525996	5.701839	0.806375	0.066809	1.5
107	-0.537022	6.701839	0.777266	0.050833	4.2
108	-0.503191	7.701834	0.750185	0.075762	1.9
109	-0.559170	8.701812	0.724929	0.059319	1.8
110	-0.518137	9.701798	0.701317	0.049941	2.7
111	-0.514068	10.548268	0.682500	0.094640	2.1
112	-0.490535	10.211788	0.689858	0.043216	2.0
113	-0.518444	9.246343	0.711878	0.118930	2.5
114	-0.513824	10.246191	0.689098	0.056344	1.9
115	-0.550090	9.280884	0.711066	0.065115	1.5
116	-0.528925	10.280878	0.688334	0.053058	1.4
117	-0.514342	11.279520	0.667039	0.081850	1.9
118	-0.516774	11.884487	0.654768	0.079410	1.8
119	-0.548331	12.884458	0.635445	0.076141	3.7
120	-0.530147	11.922851	0.654005	0.063179	1.4
121	-0.530044	10.957474	0.673761	0.063229	1.9
122	-0.475692	9.991974	0.694751	0.103263	1.8
123	-0.550056	10.991974	0.673034	0.072304	3.7
124	-0.496485	10.031293	0.693870	0.032435	3.3
125	-0.512813	9.222460	0.712440	0.071993	1.8
126	-0.492870	8.258136	0.735922	0.087954	2.3
127	-0.538138	7.292621	0.761036	0.037841	2.6
128	-0.489834	6.328376	0.787888	0.073485	1.9
129	-0.516733	5.498815	0.812553	0.028504	2.9
130	-0.514669	4.533906	0.843259	0.044199	1.3
131	-0.546608	4.718453	0.837208	0.056162	2.9
132	-0.575866	4.800433	0.834548	0.055359	1.6
133	-0.527828	3.837264	0.866911	0.071597	1.7
134	-0.504030	3.813627	0.867737	0.054862	1.8
135	-0.496525	2.848113	0.902868	0.063571	2.2
136	-0.566759	1.883239	0.940937	0.039420	1.8
137	-0.525098	2.640123	0.910811	0.060294	2.2
138	-0.533740	3.575009	0.876162	0.087759	1.8
139	-0.511102	4.575009	0.841904	0.083755	2.3
140	-0.505754	3.609494	0.874934	0.072874	2.6
141	-0.547336	4.607701	0.840829	0.080427	1.9
142	-0.530946	5.607675	0.809229	0.069268	2.9
143	-0.539858	4.642160	0.839699	0.095318	1.6
144	-0.522136	5.642157	0.808181	0.120821	2.3
145	-0.549202	6.641622	0.778959	0.057937	1.9
146	-0.528736	7.221304	0.762959	0.044132	2.0
147	-0.500557	7.785323	0.748009	0.086941	2.7
148	-0.504084	8.044188	0.741343	0.073617	2.0
149	-0.514456	8.973322	0.718362	0.045424	2.3
150	-0.520574	8.027256	0.741775	0.065108	1.8
151	-0.549362	8.978196	0.718245	0.044244	4.0
152	-0.502341	9.468138	0.706695	0.095786	3.2
153	-0.523973	8.614685	0.727061	0.057269	1.8
154	-0.521334	9.614685	0.703313	0.072849	2.0
155	-0.552675	9.394342	0.708411	0.081797	2.4
156	-0.504738	10.394342	0.685846	0.047036	1.8
157	-0.507492	9.899049	0.696840	0.058686	1.6
158	-0.549009	10.881614	0.675364	0.091007	1.9
159	-0.506764	11.881614	0.654825	0.098559	1.9
160	-0.515875	10.932836	0.674281	0.055748	2.0
161	-0.566343	11.932836	0.653806	0.053868	1.5
162	-0.527511	11.270349	0.667228	0.064134	2.0
163	-0.523745	12.270000	0.647180	0.057465	4.5
164	-0.522291	11.304506	0.666523	0.076750	2.7
165	-0.522466	10.339785	0.687040	0.066835	2.0
166	-0.514569	9.374304	0.708879	0.085420	2.9
167	-0.501036	10.352177	0.686769	0.054906	3.0
168	-0.468940	11.329860	0.666000	0.065731	1.6
169	-0.529173	10.365068	0.686486	0.063521	2.9
170	-0.587178	9.399601	0.708289	0.110226	2.2
171	-0.530294	10.399125	0.685742	0.090552	1.6
172	-0.519348	11.399124	0.664576	0.094061	2.5
173	-0.542536	10.433611	0.684989	0.052772	1.7
174	-0.518800	9.468099	0.706696	0.049164	2.0
175	-0.571368	10.312776	0.687633	0.059239	2.6
176	-0.478037	11.299409	0.666628	0.086426	2.2
177	-0.557728	12.025840	0.651965	0.071118	1.5
178	-0.518149	11.278099	0.667068	0.054999	2.8
179	-0.543614	12.246156	0.647645	0.045584	2.2
180	-0.530682	13.246018	0.628736	0.080808	1.7
181	-0.519087	12.654854	0.639780	0.052276	2.0
182	-0.508620	11.689626	0.658671	0.070825	1.8
183	-0.507405	12.578959	0.641226	0.097088	3.4
184	-0.514452	13.578956	0.622682	0.041664	1.7
185	-0.505010	12.685044	0.639206	0.059357	2.5
186	-0.501740	13.683517	0.620805	0.053758	1.8
187	-0.516719	12.743504	0.638099	0.049439	2.8
188	-0.543255	13.735304	0.619879	0.083375	2.1
189	-0.496364	13.701808	0.620478	0.070795	1.9
190	-0.487187	12.736292	0.638235	0.064291	2.2
191	-0.506474	13.736291	0.619862	0.060882	2.5
192	-0.517764	12.779618	0.637417	0.110195	2.1
193	-0.511770	13.779618	0.619089	0.072670	1.4
194	-0.499657	14.779573	0.601787	0.077449	1.9
195	-0.518971	13.814057	0.618477	0.062622	1.5
196	-0.516956	12.848542	0.636119	0.036304	1.6
197	-0.511728	13.677280	0.620916	0.067856	1.4
198	-0.505579	13.481824	0.624436	0.144825	1.6
199	-0.530208	14.481824	0.606837	0.046004	1.8
200	-0.502027	13.516308	0.623812	0.078370	2.3
201	-0.490471	12.922503	0.634732	0.058822	2.0
202	-0.539095	13.759382	0.619450	0.058684	1.4
203	-0.518577	14.759382	0.602127	0.053962	1.8
204	-0.520799	13.804768	0.618642	0.067745	1.8
205	-0.532712	14.804458	0.601369	0.046742	1.8
206	-0.499655	14.053770	0.614248	0.043426	1.4
207	-0.548972	15.047347	0.597317	0.057526	1.7
208	-0.471943	15.786401	0.585317	0.054391	1.8
209	-0.531467	14.820892	0.601093	0.052807	1.8
210	-0.605356	13.978308	0.615573	0.072358	2.4
211	-0.515095	13.012792	0.633047	0.054240	1.9
212	-0.485708	12.047277	0.651542	0.102433	1.9
213	-0.509542	11.081761	0.671151	0.048824	1.8
214	-0.493359	11.799543	0.656463	0.095891	1.5
215	-0.536473	11.812723	0.656200	0.057732	2.5
