1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.551010	0.000000	535.881894	0.011120	8693.3
1	-0.576086	0.000000	535.881894	0.013738	3.5
2	-0.593397	0.998386	511.561167	0.009057	3.8
3	-0.596386	0.025702	535.226840	0.013878	3.3
4	-0.546430	0.000000	535.881894	0.011891	3.8
5	-0.585912	0.000000	535.881894	0.012525	3.0
6	-0.602642	0.000000	535.881894	0.023568	2.7
7	-0.546332	0.998381	511.561276	0.015845	4.0
8	-0.605008	0.034703	534.997787	0.016905	3.0
9	-0.578460	0.000000	535.881894	0.013245	3.0
10	-0.561957	0.000000	535.881894	0.009833	3.8
11	-0.598134	1.000000	511.523627	0.010400	3.1
12	-0.562434	1.535960	499.358346	0.012062	2.9
13	-0.537824	0.563293	521.883177	0.012767	3.5
14	-0.591404	0.000000	535.881894	0.012931	3.0
15	-0.581184	0.000000	535.881894	0.013436	2.8
16	-0.586065	0.000000	535.881894	0.009750	3.9
17	-0.549242	0.000000	535.881894	0.012824	3.2
18	-0.545417	0.000000	535.881894	0.014482	2.8
19	-0.528263	0.000000	535.881894	0.013635	3.3
20	-0.560320	0.000000	535.881894	0.014544	3.7
21	-0.591887	0.998264	511.564001	0.011434	2.9
22	-0.563884	1.997570	489.335175	0.010304	2.8
23	-0.545286	1.119665	508.756350	0.011340	3.7
24	-0.535223	0.146980	532.157289	0.013584	3.1
25	-0.562848	1.104289	509.110225	0.014161	2.9
26	-0.575603	1.820741	493.126826	0.009070	3.9
27	-0.573660	1.258807	505.576046	0.009815	3.3
28	-0.551590	2.180676	485.469866	0.011992	3.0
29	-0.554225	1.210207	506.682354	0.012808	4.1
30	-0.566879	0.238638	529.860711	0.010362	2.9
31	-0.633924	0.000000	535.881894	0.010885	3.0
32	-0.560549	0.000000	535.881894	0.014723	3.2
33	-0.618199	0.999893	511.526104	0.014437	3.2
34	-0.582888	1.999893	489.285736	0.011644	2.6
35	-0.576488	2.999884	468.898915	0.017741	2.7
36	-0.557904	2.027200	488.705512	0.012778	3.9
37	-0.597982	3.027200	468.365834	0.012505	2.9
38	-0.580499	4.026574	449.662815	0.014734	2.6
39	-0.578985	5.022503	432.453404	0.012611	3.0
40	-0.550645	4.074817	448.797680	0.013084	3.5
41	-0.585084	5.071432	431.641799	0.012624	2.8
42	-0.610009	4.098748	448.369768	0.012300	2.8
43	-0.561283	5.059049	431.846917	0.012679	4.1
44	-0.571305	5.532256	424.144849	0.012146	2.8
45	-0.549888	4.559572	440.285921	0.011359	2.8
46	-0.580493	5.345395	427.153204	0.012151	2.7
47	-0.596131	4.372826	443.526458	0.009309	3.4
48	-0.542513	3.418603	460.858462	0.014667	2.9
49	-0.579661	4.418603	442.727710	0.011043	2.7
50	-0.557283	3.525434	458.850999	0.010222	3.4
51	-0.580787	3.080228	467.334435	0.011715	2.8
52	-0.563965	4.051399	449.217210	0.008880	2.7
53	-0.624726	3.301176	463.085408	0.017109	2.7
54	-0.613977	2.362704	481.687394	0.014324	4.1
55	-0.568655	1.390021	502.613196	0.008831	2.6
56	-0.588646	0.450826	524.619423	0.010344	2.9
57	-0.539794	1.449597	501.279372	0.013076	3.3
58	-0.594137	0.476913	523.982190	0.012383	3.1
59	-0.597468	1.476766	500.673451	0.012623	2.5
60	-0.576756	0.553300	522.125142	0.013406	2.5
61	-0.598720	1.532126	499.443317	0.019795	4.0
62	-0.566458	2.532090	478.220156	0.014445	2.8
63	-0.597052	1.559406	498.839365	0.009908	2.6
64	-0.561159	0.586723	521.316738	0.011780	3.4
65	-0.619492	0.000000	535.881894	0.013787	3.1
66	-0.575896	0.000000	535.881894	0.009617	2.7
67	-0.562102	0.000000	535.881894	0.011049	2.8
68	-0.568175	1.000000	511.523633	0.013024	4.1
69	-0.571768	2.000000	489.283475	0.011791	2.9
70	-0.600994	1.034056	510.733001	0.011960	2.6
71	-0.566200	1.178982	507.395685	0.016358	2.9
72	-0.561621	1.948185	490.388221	0.011676	3.4
73	-0.595965	0.976410	512.072710	0.008913	3.2
74	-0.565169	1.847050	492.558985	0.012902	2.7
75	-0.591023	0.876142	514.419756	0.011660	4.0
76	-0.562715	1.876142	491.932583	0.011586	2.8
77	-0.562521	2.869553	471.459185	0.011155	2.7
78	-0.592620	3.866257	452.561869	0.009749	2.6
79	-0.600827	2.893627	470.984157	0.009147	3.5
80	-0.547674	1.921052	490.968737	0.014882	2.8
81	-0.632719	2.921052	470.444190	0.009700	2.6
82	-0.610018	1.948368	490.384325	0.010782	3.8
83	-0.548400	0.975692	512.089447	0.013519	2.8
84	-0.583701	0.003008	535.805156	0.012602	2.7
85	-0.541251	0.424736	525.258265	0.012817	2.6
86	-0.587864	1.423096	501.871810	0.016617	4.4
87	-0.605417	0.450575	524.625564	0.010364	2.7
88	-0.553151	0.000000	535.881894	0.015184	2.8
89	-0.599524	0.999996	511.523726	0.012033	3.2
90	-0.564728	0.032704	535.048652	0.010559	3.2
91	-0.550779	0.000000	535.881894	0.014272	2.6
92	-0.574484	0.000000	535.881894	0.015260	2.7
93	-0.557916	1.000000	511.523627	0.010312	3.7
94	-0.593731	0.027316	535.185746	0.009402	3.0
95	-0.570392	0.943111	512.849779	0.016422	2.7
96	-0.602327	0.000000	535.881894	0.013285	2.9
97	-0.555253	1.000000	511.523627	0.012504	3.4
98	-0.615115	2.000000	489.283469	0.012327	2.7
99	-0.539026	2.999912	468.898383	0.016822	2.6
100	-0.595292	2.030659	488.632127	0.010008	4.0
101	-0.607422	1.057976	510.179158	0.011650	2.6
102	-0.600325	1.712459	495.477825	0.015716	2.9
103	-0.591717	2.712459	474.582572	0.011418	2.7
104	-0.556579	3.712457	455.378432	0.009556	3.7
105	-0.571489	4.603165	439.536269	0.011711	2.6
106	-0.592403	3.640261	456.712690	0.010852	2.7
107	-0.578013	4.640261	438.900364	0.014960	3.8
108	-0.587318	5.640261	422.425286	0.010500	3.4
109	-0.579913	6.633038	407.248733	0.009843	2.7
110	-0.604897	5.660354	422.106913	0.011453	2.9
111	-0.577363	4.687692	438.089945	0.013115	3.4
112	-0.597733	5.687692	421.674516	0.012471	2.8
113	-0.577792	4.715064	437.623635	0.013094	2.7
114	-0.581464	3.755710	454.582794	0.010541	3.9
115	-0.596409	2.798679	472.863220	0.013055	2.8
116	-0.572899	3.798667	453.795349	0.010930	2.7
117	-0.614967	4.798424	436.209583	0.017677	2.6
118	-0.582056	4.167917	447.137505	0.015659	3.4
119	-0.592223	5.167917	430.050264	0.014265	2.8
120	-0.573078	6.167878	414.221521	0.008346	2.6
121	-0.611703	7.165528	399.549401	0.013672	3.5
122	-0.591203	6.263980	412.761441	0.013015	3.3
123	-0.593894	7.262119	398.183861	0.008291	2.8
124	-0.562869	7.056730	401.098766	0.010419	2.9
125	-0.615641	6.092068	415.380613	0.007948	4.0
126	-0.592002	5.119384	430.849358	0.012367	2.7
127	-0.569544	4.182841	446.872518	0.010452	2.7
128	-0.603888	5.020846	432.480927	0.016257	3.0
129	-0.586617	4.048178	449.274982	0.011708	3.4
130	-0.613831	3.075552	467.425206	0.013150	2.7
131	-0.559280	3.620509	457.079084	0.012747	2.7
132	-0.552531	4.620255	439.243074	0.012134	4.1
133	-0.571417	3.647571	456.577225	0.014652	2.8
134	-0.581167	2.727506	474.281614	0.012602	2.7
135	-0.587098	1.777601	494.060801	0.013834	2.8
136	-0.597117	2.657730	475.680447	0.013798	3.5
137	-0.584979	3.657268	456.397667	0.016078	2.9
138	-0.594383	2.684630	475.140192	0.014348	2.7
139	-0.585183	1.711994	495.487969	0.009364	3.6
140	-0.595900	2.711994	474.591880	0.012781	2.8
141	-0.580878	2.133464	486.460647	0.011774	2.8
142	-0.600641	1.160780	507.812442	0.007480	2.7
143	-0.556176	2.160654	485.889549	0.012174	3.9
144	-0.595276	3.155616	465.875915	0.008281	2.7
145	-0.585415	3.930296	451.399369	0.013706	2.7
146	-0.590858	3.115048	466.659645	0.011220	3.6
147	-0.581705	4.115048	448.078772	0.011558	3.0
148	-0.566037	5.115022	430.921322	0.007738	2.9
149	-0.601715	5.416085	426.010124	0.008788	2.6
150	-0.581760	6.416011	410.472548	0.009314	4.0
151	-0.593015	7.415983	396.027820	0.012308	2.7
152	-0.595938	8.415983	382.564805	0.013514	2.8
153	-0.575698	7.770607	391.146420	0.008781	3.2
154	-0.603727	6.802456	404.767111	0.014396	2.9
